hgnc_id	GeneSymbol	gene	length	CDS_length	TSSD	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	hs	HI
HGNC:28002	ENSG00000166839	ANKDD1A	46.932	1.569	16	7.7415e-17	1.285	99	3.07486868686869	102	1.19803921568627	1	0	0	0	1	1	1	0	0.000167678530788338	0
HGNC:20373	ENSG00000090487	SPG21	27.285	0.927	16	0.00066076	0.834	124	2.70587096774194	84	1.53571428571429	6	0	0	0	6	3	1	0	0.000181438864803559	0
HGNC:29666	ENSG00000103707	MTFMT	28.127	1.17	17	1.4994e-07	1.008	130	2.99392307692308	24	0.283333333333333	2	0	0	0	3	2	1	0	0.000198030302100704	0
HGNC:29956	ENSG00000186198	SLC51B	8.01	0.387	18	0.24475	1.359	67	3.04894029850746	105	1.9447619047619	0	1	1	1	0	0	0	0	0.0849306836588726	0
HGNC:30289	ENSG00000103710	RASL12	23.353	0.801	18	0.00087102	1.214	41	3.42431707317073	105	4.9447619047619	4	10	5	1	3	2	1	0	0.0150944582317453	0
HGNC:37227	ENSG00000234438	KBTBD13	3.202	1.377	18	2.2574e-10	1.87	7	2.74857142857143	96	2.92916666666667	1	7	4	1	3	2	1	0	0.00667294384290478	0
HGNC:40028	ENSG00000246922	UBAP1L	22.44	1.146	20	0.0060011	1.034	9	2.67366666666667	20	0.49	3	2	1	1	0	0	0	0	NA	0
HGNC:8767	ENSG00000090470	PDCD7	16.429	1.458	20	8.5544e-06	1.122	131	2.68408396946565	72	0.438888888888889	5	0	0	0	9	5	1	0	0.00356453882979721	0
HGNC:2088	ENSG00000166855	CLPX	37.123	1.902	20	0.92377	0.342	131	2.52085496183206	83	1.07228915662651	5	0	0	0	8	4	1	0	0.0341875107312577	1
HGNC:1980	ENSG00000138615	CILP	16.713	3.555	19	5.3654e-26	1.292	50	3.27184	50	0.396	1	10	5	1	2	1	1	0	0.000618673066892486	0
HGNC:26040	ENSG00000138617	PARP16	66.158	0.972	20	2.9939e-10	1.478	131	2.60577099236641	88	1.71363636363636	4	1	1	1	4	2	1	0	0.00592494359155805	0
HGNC:9700	ENSG00000174498	IGDCC3	50.875	2.445	18	2.7305e-07	0.767	34	4.61726470588235	109	7.91376146788991	4	2	1	1	1	1	1	0	0.0187647935209005	0
HGNC:13770	ENSG00000103742	IGDCC4	41.463	3.753	17	2.3605e-06	0.55	53	3.05158490566038	109	7.6	3	7	4	1	7	4	1	0	0.0445863848147191	0
HGNC:16490	ENSG00000074603	DPP8	75.241	2.697	16	0.99791	0.269	120	1.75635833333333	97	0.91340206185567	5	1	1	1	3	2	1	0	0.186595617748494	1
HGNC:24175	ENSG00000074696	HACD3	47.931	1.203	15	0.0092999	0.593	128	2.3016171875	96	0.86875	5	0	0	0	7	4	1	0	0.0812671744159073	0
HGNC:25372	ENSG00000138614	INTS14	32.536	1.665	12	9.833e-06	0.821	108	1.54868518518519	106	0.962264150943396	3	3	2	1	5	3	1	0	0.0356352877487886	0
HGNC:10975	ENSG00000074621	SLC24A1	49.629	3.3	12	9.2153e-05	0.569	4	0.71425	58	0.36551724137931	8	1	1	1	2	1	1	0	0.00630909882212084	0
HGNC:24321	ENSG00000174485	DENND4A	134.247	5.748	9	0.99627	0.28	121	1.11321487603306	106	5.4377358490566	5	1	1	1	7	4	1	0	0.0566074901940985	1
HGNC:9760	ENSG00000103769	RAB11A	165.935	0.651	8	0.99151	0.209	128	1.4154140625	59	0.915254237288136	5	0	0	0	10	5	1	0	0.267534608076422	1
HGNC:29635	ENSG00000157890	MEGF11	358.677	3.423	9	2.3668e-30	1.131	25	1.52244	102	2.30980392156863	6	1	1	1	2	1	1	0	0.00132127330319135	0
HGNC:28698	ENSG00000166938	DIS3L	40.681	3.165	8	1.4172e-18	0.924	97	1.52642268041237	101	0.900990099009901	4	0	0	0	5	3	1	0	0.000729454554097698	0
HGNC:30750	ENSG00000075131	TIPIN	50.555	0.906	8	0.00016045	1.047	109	1.30885321100917	54	0.333333333333333	1	0	0	0	8	4	1	0	0.00373266281243033	0
HGNC:6840	ENSG00000169032	MAP2K1	104.819	1.254	8	0.89669	0.377	108	1.02693518518519	105	3.18095238095238	4	0	0	0	9	5	1	0	0.0401649721348356	0
HGNC:15484	ENSG00000174446	SNAPC5	7.645	0.297	8	0.00020115	1.893	77	0.878545454545455	91	0.982417582417582	3	0	0	0	9	5	1	1	0.00733984873925457	0
HGNC:10353	ENSG00000174444	RPL4	26.517	1.284	8	0.99984	0.12	80	0.7885125	0	0	3	0	0	0	10	5	1	0	0.338798142035466	1
HGNC:25468	ENSG00000174442	ZWILCH	45.171	1.776	8	1.198e-13	1.021	80	0.7885125	102	1.27450980392157	2	3	2	1	10	5	1	0	0.00330148349150269	0
HGNC:15583	ENSG00000188501	LCTL	18.8	1.704	9	9.6021e-20	1.231	39	2.14020512820513	52	1.20384615384615	3	0	0	0	0	0	0	0	0.0130855367054158	0
HGNC:6772	ENSG00000137834	SMAD6	80.613	1.491	9	3.6282e-20	1.975	129	2.0566976744186	107	5.77570093457944	8	10	5	1	9	5	1	0	0.000172887434581872	0
HGNC:6769	ENSG00000166949	SMAD3	131.41	1.278	6	0.79796	0.4	131	3.77226717557252	111	28.754954954955	19	9	5	1	10	5	1	1	0.0626484730111	0
HGNC:25662	ENSG00000103591	AAGAB	54.528	0.948	4	3.8664e-07	1.037	127	2.51681102362205	106	1.69811320754717	1	3	2	1	4	2	1	0	0.00106017920144145	0
HGNC:25721	ENSG00000103599	IQCH	247.474	3.084	4	1.0865e-21	0.979	127	2.51681102362205	95	0.781052631578947	5	0	0	0	1	1	1	0	0.000323671290959944	0
HGNC:34453	ENSG00000189227	C15orf61	9.015	0.474	5	0.092485	1.322	117	1.49982905982906	14	0.428571428571429	7	7	4	1	0	0	0	0	NA	0
HGNC:6845	ENSG00000137764	MAP2K5	264.414	1.347	5	0.004765	0.509	126	1.75448412698413	32	0.28125	7	4	2	1	6	3	1	0	0.0202393047608427	0
HGNC:21326	ENSG00000188779	SKOR1	14.878	2.898	6	6.8995e-09	0.736	10	2.7767	90	0.508888888888889	5	0	0	0	3	2	1	1	NA	0
HGNC:2752	ENSG00000033800	PIAS1	144.294	1.962	5	0.99999	0.094	125	1.909488	98	3.51836734693878	6	5	3	1	9	5	1	0	0.326098341471465	1
HGNC:18445	ENSG00000129007	CALML4	15.374	0.462	6	5.9205e-05	1.547	95	2.16888421052632	105	2.02857142857143	3	5	3	1	0	0	0	0	NA	0
HGNC:2077	ENSG00000128973	CLN6	50.219	1.032	6	0.00010025	1.133	124	1.88423387096774	9	0.244444444444444	4	4	2	1	2	1	1	0	0.00120588163190877	0
HGNC:3649	ENSG00000169018	FEM1B	18.117	1.884	6	0.34865	0.522	130	1.67071538461538	100	1.462	7	7	4	1	7	4	1	0	0.236145780542711	0
HGNC:6136	ENSG00000137809	ITGA11	135.632	3.57	8	8.661e-08	0.548	62	2.30838709677419	99	3.21010101010101	4	10	5	1	6	3	1	0	0.00861109558461694	0
HGNC:2256	ENSG00000103647	CORO2B	148.813	1.443	7	0.056849	0.528	100	2.36717	106	19.1339622641509	12	9	5	1	8	4	1	0	0.0667965481517851	0
HGNC:13233	ENSG00000140350	ANP32A	42.362	0.75	6	0.98961	0.218	128	2.026625	48	0.420833333333333	8	0	0	0	8	4	1	0	0.217642537142169	1
HGNC:15570	ENSG00000258484	SPESP1	128.59	1.053	6	0.39465	1.718	45	2.05257777777778	17	0.435294117647059	0	1	1	1	1	1	1	0	0.0574541732963597	0
HGNC:14874	ENSG00000255346	NOX5	132.238	2.298	7	3.049e-28	1.43	45	2.05257777777778	34	0.405882352941176	3	0	0	0	4	2	1	0	0.0004563810886651	0
HGNC:17855	ENSG00000138604	GLCE	111.633	1.854	6	0.65444	0.438	127	1.75734645669291	93	1.84516129032258	2	1	1	1	7	4	1	0	0.0619253001108174	0
HGNC:29645	ENSG00000137819	PAQR5	108.868	0.993	6	0.037162	0.705	61	2.09767213114754	101	2.67128712871287	2	0	0	0	1	1	1	0	0.000237458423406697	0
HGNC:6392	ENSG00000137807	KIF23	34.181	2.925	4	1	0.146	128	2.2004921875	103	1.7631067961165	5	10	5	1	9	5	1	0	0.258261542156826	1
HGNC:10372	ENSG00000137818	RPLP1	3.391	0.345	3	0.37039	0.998	131	2.07332061068702	0	0	2	0	0	0	10	5	1	0	0.106149570188849	0
HGNC:11839	ENSG00000140332	TLE3	50.386	2.349	0	1	0.073	131	3.06798473282443	100	0.852	7	5	3	1	8	4	1	0	0.345221678655168	1
HGNC:15947	ENSG00000137831	UACA	109.004	4.251	4	3.2462e-29	0.973	112	2.2128125	67	1.98208955223881	8	7	4	1	8	4	1	0	0.00114672283284328	0
HGNC:24012	ENSG00000166173	LARP6	25.027	1.476	4	0.66874	0.514	87	2.52349425287356	105	6.07809523809524	4	8	4	1	1	1	1	0	0.192955876672364	0
HGNC:25965	ENSG00000137821	LRRC49	200.419	2.076	4	9.3518e-06	0.629	100	2.02015	59	0.48135593220339	9	0	0	0	5	3	1	0	0.00625006350354607	0
HGNC:23193	ENSG00000129028	THAP10	11.091	0.774	4	0.045791	1.117	100	2.02015	79	0.853164556962025	3	1	1	1	3	2	1	1	0.00540908616913066	0
HGNC:25835	ENSG00000187720	THSD4	686.431	3.057	4	4.8082e-07	0.572	3	6.54366666666667	96	7.14583333333333	7	9	5	1	0	0	0	0	0.030458477439522	0
HGNC:7974	ENSG00000278570	NR2E3	25.623	1.233	5	NA	NA	11	3.23363636363636	11	0.236363636363636	2	0	0	0	5	3	1	1	NA	NA
HGNC:7608	ENSG00000066933	MYO9A	296.286	7.647	9	0.48923	0.304	103	1.22133009708738	33	0.460606060606061	6	3	2	1	9	5	1	0	0.0639621686258056	0
HGNC:22992	ENSG00000166192	SENP8	29.434	0.639	9	0.00054686	1.741	103	1.22133009708738	38	0.352631578947368	3	2	1	1	5	3	1	0	0.00344792047160271	0
HGNC:27287	ENSG00000175318	GRAMD2A	37.981	1.065	12	3.4911e-13	1.357	80	2.2802125	109	2.97798165137615	3	6	3	1	0	0	0	0	0.000699728398297614	0
HGNC:9021	ENSG00000067225	PKM	32.79	1.818	12	0.8549	0.383	128	1.325296875	111	5.47387387387387	16	0	0	0	10	5	1	0	0.0822400205174294	0
HGNC:26921	ENSG00000137817	PARP6	31.818	1.893	12	0.99996	0.186	124	1.43482258064516	101	1.01980198019802	1	7	4	1	0	0	0	0	0.341770489160884	1
HGNC:14059	ENSG00000140488	CELF6	35.43	1.446	12	0.0044515	0.645	112	1.53158035714286	46	0.643478260869565	2	0	0	0	2	1	1	0	0.0225024336589437	0
HGNC:4878	ENSG00000213614	HEXA	35.496	1.623	12	1.3405e-11	0.973	112	1.28239285714286	65	0.378461538461538	6	6	3	1	5	3	1	0	0.000318386261879842	0
HGNC:33733	ENSG00000187806	TMEM202	10.065	0.822	12	2.9827e-08	1.513	34	0.939558823529412	2	0.2	1	0	0	0	0	0	0	0	0.000192474553131543	0
HGNC:689	ENSG00000166233	ARIH1	128.657	1.674	12	0.99997	0.166	106	0.863047169811321	105	2.08380952380952	2	3	2	1	8	4	1	0	0.177728927435106	1
HGNC:32205	ENSG00000215186	GOLGA6B	14.902	2.082	11	1.2579e-12	1.695	0	0	90	0.604444444444444	0	0	0	0	1	1	1	0	0.000341518834749024	0
HGNC:26984	ENSG00000175202	HIGD2B	10.384	0.321	11	NA	NA	92	1.14784782608696	0	0	1	0	0	0	0	0	0	0	NA	NA
HGNC:969	ENSG00000140463	BBS4	52.296	1.56	11	1.4549e-16	1.184	92	1.14784782608696	37	0.221621621621622	2	4	2	1	7	4	1	0	0.00376626027922851	0
HGNC:25250	ENSG00000159322	ADPGK	34.552	1.494	8	0.0052215	0.715	101	1.08282178217822	92	0.910869565217391	2	0	0	0	4	2	1	0	0.0255298533433598	0
HGNC:7754	ENSG00000067141	NEO1	253.495	4.386	6	0.24398	0.347	76	1.46525	96	3.59583333333333	5	7	4	1	7	4	1	0	0.0460150501835478	0
HGNC:16882	ENSG00000138622	HCN4	49.099	3.612	5	0.99867	0.239	12	1.92366666666667	83	2.83855421686747	3	1	1	1	3	2	1	0	0.139348378661585	1
HGNC:25065	ENSG00000183324	REC114	116.849	0.801	7	3.2736e-05	1.109	1	1.228	22	0.290909090909091	1	0	0	0	1	1	1	0	0.000470493068930012	0
HGNC:17867	ENSG00000156642	NPTN	74.12	1.197	10	0.99304	0.247	130	1.64958461538462	103	2.2504854368932	5	7	4	1	7	4	1	0	0.225955678461464	1
HGNC:19137	ENSG00000103855	CD276	30.548	1.605	11	2.4699e-09	1.149	108	1.42132407407407	110	2.88181818181818	6	0	0	0	2	1	1	0	0.000199981319693805	0
HGNC:33753	ENSG00000205363	INSYN1	17.893	0.882	13	0.10959	0.837	6	1.44	99	2.21818181818182	0	5	3	1	1	1	1	0	0.198288647263603	0
HGNC:28536	ENSG00000167139	TBC1D21	15.65	1.011	13	3.1602e-07	1.06	24	2.74420833333333	55	0.68	4	0	0	0	1	1	1	0	0.0501679240173524	0
HGNC:6665	ENSG00000129038	LOXL1	26.148	1.725	13	0.88677	0.382	92	2.38360869565217	111	7.12792792792793	5	7	4	1	5	3	1	0	0.0863136972447249	0
HGNC:14560	ENSG00000067221	STOML1	15.696	1.197	14	2.4189e-11	1.567	123	2.2609918699187	102	2.97647058823529	2	6	3	1	5	3	1	0	0.000250806391630771	0
HGNC:9113	ENSG00000140464	PML	53.154	2.649	14	0.21291	0.433	126	2.333	87	1.57701149425287	4	8	4	1	10	5	1	0	0.0243085257057311	0
HGNC:13567	ENSG00000159289	GOLGA6A	12.693	2.082	15	1.61e-05	1.504	0	0	43	0.418604651162791	0	0	0	0	1	1	1	0	0.000134299958973907	0
HGNC:29286	ENSG00000167178	ISLR2	38.229	2.238	16	0.11102	0.583	28	4.386	110	3.42727272727273	10	0	0	0	1	1	1	0	0.0463483726372453	0
HGNC:6133	ENSG00000129009	ISLR	3.162	1.287	15	0.018643	1.039	76	3.32888157894737	79	2.98481012658228	9	10	5	1	6	3	1	0	0.0437134033268608	0
HGNC:30650	ENSG00000137868	STRA6	32.801	2.121	15	1.5068e-10	0.824	45	3.42266666666667	94	7.07234042553191	10	1	1	1	3	2	1	0	0.00532010801580154	0
HGNC:26552	ENSG00000140481	CCDC33	133.767	2.268	15	4.9566e-20	1.097	74	3.46295945945946	78	2.10769230769231	7	4	2	1	7	4	1	0	0.000434337182701796	0
HGNC:2590	ENSG00000140459	CYP11A1	29.887	1.566	20	5.4912e-07	0.881	14	4.5075	91	1.43516483516484	5	2	1	1	9	5	1	0	0.00640203007484479	0
HGNC:10741	ENSG00000138623	SEMA7A	24.669	2.001	21	0.17976	0.441	128	3.8373125	105	6.66095238095238	2	9	5	1	4	2	1	0	0.154432396169076	0
HGNC:28221	ENSG00000138629	UBL7	15.205	1.143	24	0.0011746	0.767	129	3.23988372093023	34	0.635294117647059	1	4	2	1	5	3	1	0	0.0145606482334294	0
HGNC:14350	ENSG00000179361	ARID3B	56.925	1.686	23	0.38022	0.472	131	3.13396946564886	93	1.58924731182796	2	0	0	0	5	3	1	1	0.284345467540241	0
HGNC:2071	ENSG00000179335	CLK3	46.914	1.473	22	0.23	0.43	11	4.28236363636364	99	1.15151515151515	5	0	0	0	7	4	1	0	0.12000335554496	0
HGNC:26114	ENSG00000179151	EDC3	65.734	1.527	21	0.026011	0.646	125	2.810032	99	1.04040404040404	1	4	2	1	8	4	1	0	0.0221754601301895	0
HGNC:2595	ENSG00000140465	CYP1A1	5.994	1.539	19	1.0635e-17	1.778	77	2.93015584415584	103	1.57281553398058	1	5	3	1	9	5	1	0	0.000284427484253194	0
HGNC:2596	ENSG00000140505	CYP1A2	7.762	1.551	19	2.4795e-10	1.341	10	2.6448	106	2.93207547169811	3	0	0	0	9	5	1	0	0.000141139469265569	0
HGNC:2444	ENSG00000103653	CSK	21.117	1.353	20	0.99977	0.168	129	3.28660465116279	110	5.91454545454545	11	8	4	1	10	5	1	0	0.306944262626306	1
HGNC:6632	ENSG00000140506	LMAN1L	13.041	1.581	21	2.6071e-13	1.185	14	5.09214285714286	64	1.175	2	2	1	1	1	1	1	0	5.95622616401451e-05	0
HGNC:27652	ENSG00000213578	CPLX3	5.175	0.477	21	0.24027	0.851	12	5.0495	58	0.775862068965517	2	2	1	1	0	0	0	0	0.0447485708844136	0
HGNC:19703	ENSG00000140474	ULK3	7.228	1.452	22	0.0020258	0.584	127	2.64700787401575	107	1.30093457943925	2	7	4	1	8	4	1	0	0.00503051548280852	0
HGNC:10564	ENSG00000140497	SCAMP2	29.635	0.99	23	0.16007	0.548	116	2.42316379310345	70	0.434285714285714	1	5	3	1	6	3	1	0	0.0350603591023546	0
HGNC:7216	ENSG00000178802	MPI	12.214	1.272	23	1.1715e-07	1.169	126	2.6086746031746	93	0.531182795698925	1	0	0	0	8	4	1	0	0.00187152602203007	0
HGNC:24695	ENSG00000178761	FAM219B	6.891	0.597	23	0.00015708	1.675	127	2.37783464566929	104	1.45769230769231	4	8	4	1	2	1	1	0	0.000305276448082448	0
HGNC:2267	ENSG00000178741	COX5A	18.292	0.462	22	0.49407	0.791	122	2.5394262295082	65	0.489230769230769	2	0	0	0	8	4	1	0	0.124224492163023	0
HGNC:30361	ENSG00000178718	RPP25	2.354	0.6	23	0.20939	1.498	117	2.68011111111111	101	1.25346534653465	7	0	0	0	9	5	1	0	6.06087992389893e-05	0
HGNC:30386	ENSG00000198794	SCAMP5	64.276	0.732	23	0.65099	0.523	103	2.70904854368932	93	1.03010752688172	9	2	1	1	4	2	1	0	0.163903685830377	0
HGNC:28107	ENSG00000138621	PPCDC	93.876	0.615	22	0.00047853	1.376	131	2.76265648854962	106	2.97169811320755	6	3	2	1	5	3	1	0	9.49848694161009e-05	0
HGNC:24497	ENSG00000167173	C15orf39	16.526	3.144	24	0.0054058	0.575	131	2.68687786259542	84	1.27142857142857	13	9	5	1	4	2	1	0	0.0166433125879151	0
HGNC:32206	ENSG00000167195	GOLGA6C	15.121	2.082	23	0.001001	1.179	0	0	36	0.533333333333333	0	0	0	0	0	0	0	0	0.00330624810149569	0
HGNC:32204	ENSG00000140478	GOLGA6D	12.972	2.082	22	9.1588e-08	1.934	0	0	44	0.463636363636364	0	0	0	0	0	0	0	0	NA	0
HGNC:26027	ENSG00000140365	COMMD4	7.204	0.633	20	0.00032013	1.152	127	2.4134094488189	17	0.858823529411765	3	0	0	0	5	3	1	0	0.0504652175745159	0
HGNC:18448	ENSG00000140398	NEIL1	10.16	1.173	20	4.9641e-07	1.01	114	2.1725350877193	59	0.335593220338983	10	4	2	1	5	3	1	0	NA	0
HGNC:6827	ENSG00000140400	MAN2C1	13.405	3.174	20	2.7689e-29	1.078	131	1.85156488549618	80	0.77	2	6	3	1	7	4	1	0	0.00120921916019909	0
HGNC:19353	ENSG00000169375	SIN3A	86.463	3.822	17	1	0.07	131	1.14727480916031	72	1.15277777777778	7	0	0	0	10	5	1	0	0.444430422548074	1
HGNC:9661	ENSG00000169410	PTPN9	116.064	1.782	16	0.10956	0.462	131	2.44108396946565	92	0.793478260869565	5	8	4	1	4	2	1	0	0.0258554082764178	0
HGNC:14245	ENSG00000169371	SNUPN	28.386	1.083	16	1.1094e-14	1.493	130	2.25223846153846	81	0.661728395061728	7	0	0	0	8	4	1	0	0.000218912363558902	0
HGNC:14497	ENSG00000177971	IMP3	9.621	0.555	16	1.5469e-07	1.966	130	2.23861538461538	18	0.255555555555556	3	9	5	1	9	5	1	0	0.000265847340469369	0
HGNC:28468	ENSG00000173548	SNX33	14.389	1.725	16	0.08407	0.611	109	2.70073394495413	104	5.56346153846154	3	8	4	1	5	3	1	0	0.0232977767853851	0
HGNC:2466	ENSG00000173546	CSPG4	38.526	6.969	15	2.6212e-05	0.459	67	3.07959701492537	106	7.74905660377359	2	0	0	0	8	4	1	0	0.0354563021761058	0
HGNC:28735	ENSG00000182950	ODF3L1	3.647	0.825	15	1.5657e-10	1.743	121	2.97211570247934	91	0.707692307692308	3	7	4	1	2	1	1	0	0.000215358124302433	0
HGNC:19248	ENSG00000140367	UBE2Q2	57.771	1.128	14	8.744e-08	0.944	127	1.86595275590551	4	0.2	5	8	4	1	5	3	1	0	0.0149196920784758	0
HGNC:13593	ENSG00000167196	FBXO22	38.635	1.212	12	0.97746	0.296	119	1.82645378151261	90	0.588888888888889	2	3	2	1	9	5	1	0	0.24059897897441	1
HGNC:29862	ENSG00000169752	NRG4	123.826	0.348	11	0.027981	1.327	50	2.45064	95	1.16421052631579	3	0	0	0	8	4	1	0	0.0260543984184013	0
HGNC:26763	ENSG00000169758	TMEM266	169.163	1.596	11	1.9439e-07	0.982	77	2.03744155844156	88	1.25909090909091	2	0	0	0	0	0	0	0	0.00144219182681649	0
HGNC:3481	ENSG00000140374	ETFA	123.175	1.221	5	0.0029217	0.68	107	1.83619626168224	104	1.36346153846154	2	6	3	1	9	5	1	0	0.000707853640522413	0
HGNC:18524	ENSG00000159556	ISL2	5.702	1.08	5	0.11148	0.67	97	2.15434020618557	109	3.65688073394495	4	2	1	1	3	2	1	1	0.20767608590523	0
HGNC:13081	ENSG00000140386	SCAPER	557.54	4.203	3	0.0087953	0.377	2	3.415	90	0.886666666666667	5	2	1	1	4	2	1	0	0.0185988212278718	0
HGNC:9935	ENSG00000117906	RCN2	22.655	1.008	5	0.029405	0.737	127	1.99507086614173	41	0.360975609756098	4	8	4	1	8	4	1	0	0.0400632179799362	0
HGNC:9580	ENSG00000140368	PSTPIP1	44.116	1.254	5	2.4606e-06	0.761	89	2.38416853932584	97	7.68865979381443	8	9	5	1	7	4	1	0	0.0027256798274334	0
HGNC:17752	ENSG00000140391	TSPAN3	42.581	0.762	5	0.059759	0.772	128	2.014140625	103	1.7126213592233	6	5	3	1	5	3	1	0	0.0151842994534452	0
HGNC:29431	ENSG00000173517	PEAK1	319.488	5.241	5	0.00086831	0.442	96	1.50175	99	1.33535353535354	0	0	0	0	4	2	1	0	0.0851956106257476	0
HGNC:5001	ENSG00000140382	HMG20A	65.195	1.044	5	0.67769	0.432	96	1.50175	86	0.62093023255814	5	0	0	0	6	3	1	1	0.126077390098522	0
HGNC:21205	ENSG00000169783	LINGO1	207.873	1.863	9	0.99413	0.196	7	2.87257142857143	102	4.93137254901961	18	9	5	1	7	4	1	0	0.225593478072124	1
HGNC:29183	ENSG00000167202	TBC1D2B	93.688	2.892	12	1.438e-08	0.701	129	2.90825581395349	111	16.4486486486487	4	0	0	0	4	2	1	0	0.0146354456075959	0
HGNC:34549	ENSG00000183476	SH2D7	26.562	1.356	12	2.3722e-08	1.193	40	3.533925	110	4.04909090909091	3	0	0	0	0	0	0	0	0.00440200468062221	0
HGNC:24579	ENSG00000136425	CIB2	26.929	0.564	13	0.0014456	1.091	121	2.09469421487603	100	1.65	5	2	1	1	2	1	1	0	0.000173222658674323	0
HGNC:5384	ENSG00000166411	IDH3A	40.447	1.101	13	0.15704	0.55	121	1.72220661157025	105	2.20190476190476	1	0	0	0	9	5	1	0	0.103186770432531	0
HGNC:29567	ENSG00000103740	ACSBG1	78.22	2.175	14	3.959e-05	0.605	13	2.43192307692308	88	4.70681818181818	4	0	0	0	9	5	1	0	0.0159049240652607	0
HGNC:14885	ENSG00000140403	DNAJA4	18.11	1.281	14	0.0020027	0.714	78	1.74446153846154	97	1.2639175257732	8	9	5	1	10	5	1	0	0.100254847336165	0
HGNC:30300	ENSG00000140395	WDR61	21.868	0.918	14	0.0048017	0.724	108	1.64112962962963	104	1.475	3	4	2	1	9	5	1	0	0.0194177059451607	0
HGNC:2338	ENSG00000166426	CRABP1	7.872	0.414	15	0.0058779	1.441	19	2.38884210526316	100	4.11	2	5	3	1	5	3	1	0	0.00278673864369392	0
HGNC:6115	ENSG00000136381	IREB2	64.022	2.892	15	0.99991	0.223	101	1.15286138613861	104	2.18461538461538	5	0	0	0	5	3	1	0	0.147780979241849	1
HGNC:34403	ENSG00000188266	HYKK	29.808	1.122	16	7.3257e-06	1.145	82	1.3285487804878	67	0.313432835820896	3	0	0	0	2	1	1	0	5.45490359918397e-05	0
HGNC:9533	ENSG00000041357	PSMA4	12.012	0.786	16	0.59959	0.489	81	1.13743209876543	52	0.269230769230769	3	9	5	1	10	5	1	0	0.0432561666752302	0
HGNC:1959	ENSG00000169684	CHRNA5	29.749	1.407	16	2.1488e-06	1.136	93	1.14559139784946	89	0.435955056179775	4	0	0	0	5	3	1	0	0.00102587399269962	0
HGNC:1957	ENSG00000080644	CHRNA3	28.243	1.518	15	1.4197e-07	1.148	12	1.64366666666667	95	1.02736842105263	7	5	3	1	6	3	1	0	0.00124357055396857	0
HGNC:1964	ENSG00000117971	CHRNB4	103.643	1.497	13	0.1427	0.559	34	1.76105882352941	101	1.65544554455446	3	0	0	0	6	3	1	0	0.101770615241921	0
HGNC:223	ENSG00000136378	ADAMTS7	52.258	5.061	12	2.2517e-14	0.646	111	1.43264864864865	87	1.39770114942529	4	0	0	0	4	2	1	0	0.0138863539238988	0
HGNC:16989	ENSG00000185787	MORF4L1	87.652	1.089	11	0.99339	0.265	119	1.17597478991597	42	0.485714285714286	10	0	0	0	9	5	1	0	0.115015390954437	1
HGNC:2535	ENSG00000103811	CTSH	28.516	1.341	11	1.2518e-08	1.011	114	1.98388596491228	104	1.96730769230769	5	4	2	1	5	3	1	0	0.0098958273577235	0
HGNC:9875	ENSG00000058335	RASGRF1	130.874	3.822	8	0.99999	0.207	24	1.932625	74	1.1	19	2	1	1	8	4	1	0	0.00106639598185118	1
HGNC:33888	ENSG00000235711	ANKRD34C	15.517	1.608	6	0.21455	0.684	3	0.903	16	0.55	2	1	1	1	0	0	0	0	0.147213632818699	0
HGNC:28889	ENSG00000166557	TMED3	116.32	0.654	5	0.022622	0.985	106	1.20766981132075	33	0.915151515151515	3	0	0	0	10	5	1	0	1.31610954854902e-05	0
HGNC:29172	ENSG00000169330	MINAR1	39.968	2.751	7	1.9551e-05	0.692	30	1.26476666666667	13	0.353846153846154	1	0	0	0	0	0	0	0	0.0202188830395108	0
HGNC:7437	ENSG00000136371	MTHFS	63.794	0.699	7	0.00025842	1.548	108	1.33435185185185	94	2.02553191489362	3	0	0	0	3	2	1	0	0.000225904561317658	0
HGNC:44655	ENSG00000259332	ST20-MTHFS	78.604	0.54	8	0.0076321	1.34	92	1.3321847826087	0	0	0	0	0	0	0	0	0	0	0.000240336659218059	0
HGNC:33520	ENSG00000180953	ST20	24.862	0.24	8	0.37485	1.764	19	2.15752631578947	53	0.513207547169811	0	0	0	0	0	0	0	0	0.0500640097060482	0
HGNC:991	ENSG00000140379	BCL2A1	10.304	0.528	7	0.20785	0.909	95	1.73368421052632	95	2.92631578947368	4	0	0	0	6	3	1	0	0.045825664371904	0
HGNC:30164	ENSG00000086666	ZFAND6	78.825	0.627	7	0.46236	0.63	124	1.34158064516129	88	1.87727272727273	6	0	0	0	4	2	1	0	0.000320750387706486	0
HGNC:3579	ENSG00000103876	FAH	34.456	1.26	7	4.0347e-17	1.414	129	1.41426356589147	110	4.27636363636364	7	0	0	0	3	2	1	0	0.000769472281549563	0
HGNC:50507	ENSG00000259417	CTXND1	56.732	0.18	8	NA	NA	15	1.7996	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:16876	ENSG00000172379	ARNT2	193.582	2.154	8	0.99142	0.291	57	1.73482456140351	94	6.52340425531915	17	6	3	1	8	4	1	1	0.105474629861047	1
HGNC:26925	ENSG00000136379	ABHD17C	75.937	0.99	7	0.95762	0.302	119	1.61260504201681	103	2.33203883495146	2	6	3	1	2	1	1	0	0.156775823253782	1
