trait	cohort	lead_variant	ensgid	gene	chromosome	start	end	tss	pops_score	pops_rank	twas_z	twas_p	twas_rank	distance_tss	distance_tss_rank	distance_genebody	distance_genebody_rank
Cardiovascular_Disease	UKB	rs681343	ENSG00000105479	CCDC114	19	48799714.0	48825151.0	48825151.0	-0.03072392948557745	30.0	0.60519	0.545	35.0	381311.0	43.0	381311.0	44.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000142227	EMP3	19	48824766.0	48833810.0	48824766.0	0.22829273365288225	9.0	0.16931	0.866	42.0	381696.0	44.0	372652.0	43.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000161558	TMEM143	19	48835613.0	48867494.0	48867494.0	0.06634416403771727	20.0	2.732016	0.00629	15.0	338968.0	36.0	338968.0	37.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105467	SYNGR4	19	48867652.0	48879633.0	48867652.0	-0.0768325564564936	36.0	-1.065652	0.287	30.0	338810.0	35.0	326829.0	34.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105438	KDELR1	19	48885827.0	48894810.0	48894810.0	0.13327654643061146	16.0				311652.0	31.0	311652.0	31.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105464	GRIN2D	19	48898132.0	48948188.0	48898132.0	-0.028589771556998038	29.0	0.8819870000000001	0.37799999999999995	31.0	308330.0	30.0	258274.0	27.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105447	GRWD1	19	48949030.0	48960279.0	48949030.0	-0.01836481927754819	27.0	4.6956120000000015	2.66e-06	9.0	257432.0	26.0	246183.0	25.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000182324	KCNJ14	19	48958766.0	48969367.0	48958766.0	-0.06867439008048128	34.0	-0.611082	0.541	34.0	247696.0	24.0	237095.0	24.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105443	CYTH2	19	48972289.0	48985571.0	48972289.0	0.203187171853939	10.0	0.07437200000000001	0.941	44.0	234173.0	23.0	220891.0	22.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000142235	LMTK3	19	48988528.0	49016446.0	49016446.0	-0.08421038454495673	37.0	-0.376333	0.7070000000000001	39.0	190016.0	19.0	190016.0	20.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000088002	SULT2B1	19	49055332.0	49102682.0	49055332.0	-0.0456737953967045	31.0	3.983367	6.790000000000001e-05	13.0	151130.0	16.0	103780.0	15.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105523	FAM83E	19	49104067.0	49118111.0	49118111.0	-0.018547872356697692	28.0	4.966108	6.83e-07	8.0	88351.0	12.0	88351.0	12.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000177202	SPACA4	19	49110000.0	49110970.0	49110000.0	-0.17952652498368654	49.0	0.37817	0.705	38.0	96462.0	13.0	95492.0	14.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000063177	RPL18	19	49118585.0	49122793.0	49122793.0	0.02042665086558446	25.0	5.738247	9.57e-09	6.0	83669.0	10.0	83669.0	11.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000063176	SPHK2	19	49122548.0	49133974.0	49122548.0	0.16712634533508694	13.0	-0.195237	0.845	41.0	83914.0	11.0	72488.0	10.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105516	DBP	19	49133287.0	49140695.0	49140695.0	0.14132750594981194	15.0	0.761795	0.446	33.0	65767.0	9.0	65767.0	9.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000063180	CA11	19	49141199.0	49149569.0	49149569.0	0.0983789512728081	19.0	-4.562453	5.06e-06	10.0	56893.0	8.0	56893.0	8.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000142233	NTN5	19	49164664.0	49176338.0	49176338.0	-0.12672628914449485	45.0	7.91252	2.52e-15	3.0	30124.0	3.0	30124.0	4.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000176920	FUT2	19	49199228.0	49209207.0	49199228.0	-0.06712629815842333	33.0	7.880623	3.26e-15	4.0	7234.0	1.0	0.0	1.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000176909	MAMSTR	19	49215999.0	49222978.0	49222978.0	0.054732089227938915	21.0	8.188385	2.6499999999999997e-16	2.0	16516.0	2.0	9537.0	2.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105538	RASIP1	19	49223844.0	49243978.0	49243978.0	0.2317620128711997	8.0	8.203536	2.33e-16	1.0	37516.0	4.0	17382.0	3.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000182264	IZUMO1	19	49244109.0	49250166.0	49250166.0	-0.10499731044234946	39.0	6.694225	2.17e-11	5.0	43704.0	5.0	37647.0	5.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000174951	FUT1	19	49251268.0	49258647.0	49258647.0	-0.06910282895918297	35.0	-4.09186	4.28e-05	12.0	52185.0	6.0	44806.0	6.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105550	FGF21	19	49258816.0	49261587.0	49258816.0	-0.04773180670408074	32.0				52354.0	7.0	52354.0	7.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105552	BCAT2	19	49298319.0	49314286.0	49314286.0	0.4332737466116012	5.0	2.442209	0.0146	17.0	107824.0	14.0	91857.0	13.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000087076	HSD17B14	19	49316274.0	49339935.0	49339935.0	0.1069607231246327	18.0	-0.389455	0.6970000000000001	37.0	133473.0	15.0	109812.0	16.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000105559	PLEKHA4	19	49340354.0	49371889.0	49371889.0	0.11626269957539527	17.0	2.606982	0.00913	16.0	165427.0	17.0	133892.0	17.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000087074	PPP1R15A	19	49375649.0	49379314.0	49375649.0	0.5404519119751022	3.0	1.9307150000000002	0.0535	21.0	169187.0	18.0	169187.0	18.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104804	TULP2	19	49384222.0	49401990.0	49401990.0	0.016952787603879155	26.0	5.613164	1.99e-08	7.0	195528.0	20.0	177760.0	19.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104805	NUCB1	19	49403307.0	49426629.0	49403307.0	0.1794020631269655	11.0	3.0853479999999998	0.00203	14.0	196845.0	21.0	196845.0	21.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104808	DHDH	19	49436939.0	49448226.0	49436939.0	0.14465468389136588	14.0	1.501269	0.133	26.0	230477.0	22.0	230477.0	23.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000087088	BAX	19	49458072.0	49465055.0	49458072.0	0.270758873593857	7.0				251610.0	25.0	251610.0	26.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000087086	FTL	19	49468558.0	49470135.0	49468558.0	-0.1128823581112413	40.0				262096.0	27.0	262096.0	28.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104812	GYS1	19	49471382.0	49496567.0	49496567.0	0.3396129979503649	6.0	1.190005	0.23399999999999999	28.0	290105.0	28.0	264920.0	29.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000183207	RUVBL2	19	49496705.0	49519252.0	49496705.0	0.4622909803070037	4.0	1.9588330000000005	0.0501	20.0	290243.0	29.0	290243.0	30.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104826	LHB	19	49519237.0	49520338.0	49520338.0	0.04726836735960549	22.0	0.215996	0.8290000000000001	40.0	313876.0	32.0	312775.0	32.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104827	CGB	19	49526126.0	49527590.0	49527590.0	-0.22232268520652296	52.0	0.002341	0.998	46.0	321128.0	33.0	319664.0	33.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104818	CGB2	19	49535169.0	49536495.0	49535169.0	-0.20913778218373733	51.0	0.5103989999999999	0.61	36.0	328707.0	34.0	328707.0	35.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000267631	CGB1	19	49538831.0	49552006.0	49552006.0	-0.14559115087723268	47.0				345544.0	38.0	332369.0	36.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000189052	CGB5	19	49547141.0	49548568.0	49547141.0	-0.12164308832406882	42.0				340679.0	37.0	340679.0	38.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000213030	CGB8	19	49550895.0	49552400.0	49552400.0	-0.1238578397195893	43.0	1.2321280000000001	0.218	27.0	345938.0	39.0	344433.0	39.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000196337	CGB7	19	49557531.0	49562117.0	49562117.0	-0.0857331874881971	38.0	-0.779083	0.436	32.0	355655.0	40.0	351069.0	40.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000225950	NTF4	19	49559050.0	49568333.0	49568333.0	-0.12825008628097734	46.0	-1.8417150000000002	0.0655	22.0	361871.0	41.0	352588.0	41.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104848	KCNA7	19	49570675.0	49576198.0	49576198.0	-0.19435686662765952	50.0	1.185108	0.23600000000000002	29.0	369736.0	42.0	364213.0	42.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104852	SNRNP70	19	49588676.0	49611862.0	49588676.0	0.5472799811562176	1.0	0.0033909999999999995	0.997	45.0	382214.0	45.0	382214.0	45.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000104863	LIN7B	19	49617581.0	49621717.0	49617581.0	0.0402783932297921	23.0	2.417694	0.0156	18.0	411119.0	46.0	411119.0	46.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000221916	C19orf73	19	49621655.0	49622397.0	49622397.0	-0.11976393457083127	41.0	-0.155141	0.877	43.0	415935.0	47.0	415193.0	47.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000177380	PPFIA3	19	49622646.0	49654283.0	49622646.0	0.03223670520337588	24.0	1.7070619999999999	0.0878	23.0	416184.0	48.0	416184.0	49.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000130528	HRC	19	49654455.0	49658681.0	49658681.0	0.5445112462901754	2.0	1.626809	0.10400000000000001	24.0	452219.0	50.0	447993.0	51.0
Cardiovascular_Disease	UKB	rs681343	ENSG00000130529	TRPM4	19	49660998.0	49715093.0	49660998.0	0.16768680595045835	12.0	2.0588	0.0395	19.0	454536.0	51.0	454536.0	52.0
Cardiovascular_Disease	UKB	rs6039216	ENSG00000182621	PLCB1	20	8112824.0	8949003.0	8112824.0	0.9047018057904144	1.0	2.57	0.0102	1.0	509656.0	2.0	0.0	1.0
Cardiovascular_Disease	UKB	rs6039216	ENSG00000101333	PLCB4	20	9049410.0	9461889.0	9049410.0	0.21390629867591346	2.0	2.5	0.0126	2.0	426930.0	1.0	426930.0	2.0
Cardiovascular_Disease	UKB	rs1887320	ENSG00000149346	SLX4IP	20	10415951.0	10617477.0	10415951.0	-0.08420549388367927	2.0				550047.0	3.0	348521.0	3.0
Cardiovascular_Disease	UKB	rs1887320	ENSG00000101384	JAG1	20	10618332.0	10654694.0	10654694.0	0.5451576994326129	1.0	4.89	9.85e-07	2.0	311304.0	2.0	311304.0	2.0
Cardiovascular_Disease	UKB	rs1887320	ENSG00000125899	C20orf187	20	11008408.0	11010014.0	11008408.0	-0.22957852211007665	3.0	-10.4	3.14e-25	1.0	42410.0	1.0	42410.0	1.0
Cardiovascular_Disease	UKB	rs1883711	ENSG00000204103	MAFB	20	39314488.0	39317880.0	39317880.0	-0.10818670063119744	2.0	-0.955	0.34	2.0	138058.0	1.0	134666.0	1.0
Cardiovascular_Disease	UKB	rs1883711	ENSG00000198900	TOP1	20	39657458.0	39753127.0	39657458.0	0.2319409284593109	1.0	-3.42	0.0006320000000000001	1.0	477636.0	2.0	477636.0	2.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000101057	MYBL2	20	42295754.0	42345136.0	42295754.0	0.0619093218086523	7.0	-2.39	0.0169	4.0	499398.0	14.0	450016.0	13.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000124196	GTSF1L	20	42354804.0	42355638.0	42355638.0	-0.15047101601075535	10.0				439514.0	12.0	439514.0	12.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000124191	TOX2	20	42543504.0	42698256.0	42543504.0	-0.1480524577367269	9.0	1.38	0.16899999999999998	6.0	251648.0	7.0	96896.0	4.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000149596	JPH2	20	42740335.0	42816218.0	42816218.0	0.1815367407037959	4.0	6.33	2.51e-10	1.0	21066.0	1.0	0.0	1.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000132823	OSER1	20	42825136.0	42839431.0	42839431.0	0.07587219178464871	6.0	3.82	0.000133	2.0	44279.0	2.0	29984.0	2.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000124194	GDAP1L1	20	42875887.0	42909013.0	42875887.0	-0.1790242344708374	11.0	0.282	0.778	9.0	80735.0	3.0	80735.0	3.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000197296	FITM2	20	42931478.0	42939809.0	42939809.0	0.2406127735515829	3.0	1.49	0.136	5.0	144657.0	4.0	136326.0	5.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000101074	R3HDML	20	42965626.0	42979875.0	42965626.0	-0.2506630241241601	12.0				170474.0	5.0	170474.0	6.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000101076	HNF4A	20	42984340.0	43061485.0	42984340.0	0.6202072704718741	1.0	-0.0444	0.965	11.0	189188.0	6.0	189188.0	7.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000168746	C20orf62	20	43080624.0	43093984.0	43093984.0	-0.3086559957551684	14.0				298832.0	8.0	285472.0	8.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000124120	TTPAL	20	43104526.0	43123244.0	43104526.0	-0.13649580596860048	8.0	-1.13	0.257	7.0	309374.0	9.0	309374.0	9.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000132824	SERINC3	20	43124862.0	43150750.0	43150750.0	-0.27404457069925325	13.0	-2.92	0.00355	3.0	355598.0	10.0	329710.0	10.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000168734	PKIG	20	43160426.0	43252888.0	43160426.0	0.4272771556595623	2.0	-0.28	0.779	10.0	365274.0	11.0	365274.0	11.0
Cardiovascular_Disease	UKB	rs6031431	ENSG00000196839	ADA	20	43248163.0	43280874.0	43280874.0	0.1294830883155281	5.0	0.746	0.456	8.0	485722.0	13.0	453011.0	14.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000204070	SYS1	20	43990577.0	44005438.0	43990577.0	-0.05154073791000168	18.0	1.45	0.14800000000000002	18.0	490142.0	34.0	475281.0	34.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124251	TP53TG5	20	44002526.0	44036529.0	44036529.0	-0.1540858009453838	22.0	1.46	0.14400000000000002	17.0	444190.0	31.0	444190.0	33.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000244274	DBNDD2	20	44034697.0	44039250.0	44034697.0	0.06505361676994162	11.0	0.879	0.379	23.0	446022.0	32.0	441469.0	32.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124155	PIGT	20	44044717.0	44054884.0	44044717.0	-0.05924894051904937	19.0	0.9259999999999999	0.354	22.0	436002.0	30.0	425835.0	31.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101443	WFDC2	20	44098346.0	44110172.0	44098346.0	-0.37177803058528497	35.0	4.71	2.43e-06	5.0	382373.0	29.0	370547.0	30.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101446	SPINT3	20	44141101.0	44144264.0	44144264.0	-0.3081006310907448	29.0	-3.26	0.0011099999999999999	11.0	336455.0	28.0	336455.0	29.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000243543	WFDC6	20	44162835.0	44168134.0	44168134.0	-0.2790987971453865	26.0	-1.07	0.28600000000000003	21.0	312585.0	27.0	312585.0	27.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101448	EPPIN	20	44165625.0	44176391.0	44176391.0	-0.3211612259404893	31.0	1.35	0.17600000000000002	19.0	304328.0	26.0	304328.0	26.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000158901	WFDC8	20	44179792.0	44207965.0	44207965.0	-0.2913593001498281	28.0				272754.0	25.0	272754.0	25.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000180205	WFDC9	20	44236578.0	44259907.0	44259907.0	-0.33072036579598035	33.0				220812.0	21.0	220812.0	22.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000180305	WFDC10A	20	44258165.0	44259835.0	44258165.0	-0.3589024995877341	34.0				222554.0	22.0	220884.0	23.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000180083	WFDC11	20	44277202.0	44298909.0	44298909.0	-0.3183148595951608	30.0				181810.0	20.0	181810.0	20.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000182931	WFDC10B	20	44313292.0	44333658.0	44333658.0	-0.32185291243293457	32.0	4.99	6.070000000000001e-07	1.0	147061.0	16.0	147061.0	17.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000168634	WFDC13	20	44330655.0	44337456.0	44330655.0	-0.23639848988404955	25.0	4.91	8.96e-07	4.0	150064.0	17.0	143263.0	16.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000149651	SPINT4	20	44350990.0	44354469.0	44350990.0	-0.2864846667496053	27.0				129729.0	15.0	126250.0	15.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124116	WFDC3	20	44376583.0	44420571.0	44420571.0	-0.08489826413037052	21.0	-3.35	0.000807	10.0	60148.0	12.0	60148.0	12.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101457	DNTTIP1	20	44420576.0	44440066.0	44420576.0	0.1272619375670735	6.0	-3.44	0.000573	9.0	60143.0	11.0	40653.0	10.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000175063	UBE2C	20	44441215.0	44445596.0	44441215.0	0.2447844713300995	2.0				39504.0	9.0	35123.0	7.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101470	TNNC2	20	44451853.0	44462384.0	44462384.0	0.07901371077163669	9.0	0.196	0.845	26.0	18335.0	4.0	18335.0	4.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124104	SNX21	20	44462449.0	44471914.0	44462449.0	0.22960754531623825	3.0	4.95	7.559999999999998e-07	2.0	18270.0	3.0	8805.0	3.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101473	ACOT8	20	44470360.0	44486045.0	44486045.0	0.015553659724759441	12.0	4.08	4.46e-05	7.0	5326.0	1.0	0.0	1.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000132801	ZSWIM3	20	44486256.0	44507761.0	44486256.0	-0.0757572917550856	20.0				5537.0	2.0	5537.0	2.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000168612	ZSWIM1	20	44509866.0	44513905.0	44509866.0	-0.0466343800077336	16.0	-1.63	0.102	16.0	29147.0	5.0	29147.0	5.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000149634	SPATA25	20	44515128.0	44516274.0	44516274.0	-0.16307092732284564	23.0	0.7879999999999999	0.431	24.0	35555.0	6.0	34409.0	6.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124257	NEURL2	20	44517264.0	44519926.0	44519926.0	-0.044442526010819175	15.0	4.64	3.47e-06	6.0	39207.0	8.0	36545.0	8.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000064601	CTSA	20	44518783.0	44527459.0	44518783.0	0.06736044428623986	10.0	-2.64	0.00824	13.0	38064.0	7.0	38064.0	9.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000100979	PLTP	20	44527399.0	44540794.0	44540794.0	0.359673172166457	1.0	4.94	7.94e-07	3.0	60075.0	10.0	46680.0	11.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000100982	PCIF1	20	44563267.0	44576662.0	44563267.0	0.09831640557752157	7.0	2.75	0.00603	12.0	82548.0	13.0	82548.0	13.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000198026	ZNF335	20	44577292.0	44600833.0	44600833.0	0.19762291229400314	4.0	2.03	0.0423	15.0	120114.0	14.0	96573.0	14.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000100985	MMP9	20	44637547.0	44645200.0	44637547.0	-0.20082888592963705	24.0				156828.0	18.0	156828.0	18.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124140	SLC12A5	20	44650356.0	44688784.0	44650356.0	0.13933683274669753	5.0	3.69	0.000227	8.0	169637.0	19.0	169637.0	19.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000124160	NCOA5	20	44689624.0	44718591.0	44718591.0	0.0844511135098736	8.0	-1.24	0.214	20.0	237872.0	23.0	208905.0	21.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000101017	CD40	20	44746911.0	44758502.0	44746911.0	-0.007978855582179119	14.0	2.49	0.0128	14.0	266192.0	24.0	266192.0	24.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000149654	CDH22	20	44802372.0	44937137.0	44937137.0	-0.04944140929816003	17.0	-0.653	0.514	25.0	456418.0	33.0	321653.0	28.0
Cardiovascular_Disease	UKB	rs13041788	ENSG00000080189	SLC35C2	20	44978167.0	44993043.0	44993043.0	-0.002944372353206745	13.0	0.132	0.895	27.0	512324.0	35.0	497448.0	35.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124126	PREX1	20	47240790.0	47444420.0	47444420.0	0.05146548851277703	4.0	3.62	0.000293	2.0	36006.0	1.0	0.0	1.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124198	ARFGEF2	20	47538427.0	47653230.0	47538427.0	0.20438163517597344	1.0	2.49	0.0129	5.0	130013.0	2.0	130013.0	2.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124207	CSE1L	20	47662849.0	47713489.0	47662849.0	0.07011373276345845	3.0	2.81	0.00492	3.0	254435.0	3.0	254435.0	3.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124214	STAU1	20	47729878.0	47804904.0	47804904.0	-0.0025774108205050502	6.0	3.7	0.000212	1.0	396490.0	4.0	321464.0	4.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124228	DDX27	20	47835884.0	47860614.0	47835884.0	0.04057895309419105	5.0	1.63	0.102	6.0	427470.0	5.0	427470.0	5.0
Cardiovascular_Disease	UKB	rs2208589	ENSG00000124201	ZNFX1	20	47854483.0	47894963.0	47894963.0	0.1927249226968115	2.0	2.52	0.0119	4.0	486549.0	6.0	446069.0	6.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000124222	STX16	20	57226328.0	57254582.0	57226328.0	0.11517562053283305	3.0	4.03	5.5100000000000004e-05	4.0	513501.0	11.0	485247.0	11.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000215440	NPEPL1	20	57264187.0	57294294.0	57264187.0	0.09277582158113687	4.0	1.76	0.0776	7.0	475642.0	10.0	445535.0	10.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000087460	GNAS	20	57414773.0	57486247.0	57414773.0	0.7840303948726238	1.0	1.31	0.19	8.0	325056.0	8.0	253582.0	8.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000101158	NELFCD	20	57556263.0	57570188.0	57556263.0	0.038436781898657325	6.0	8.25	1.65e-16	1.0	183566.0	7.0	169641.0	7.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000101160	CTSZ	20	57570240.0	57582302.0	57582302.0	0.060807052490095735	5.0	4.87	1.14e-06	2.0	157527.0	6.0	157527.0	6.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000101162	TUBB1	20	57594309.0	57601709.0	57594309.0	-0.1796810445070367	9.0	-0.272	0.785	11.0	145520.0	5.0	138120.0	5.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000124172	ATP5E	20	57600522.0	57607437.0	57607437.0	-0.09339381909072804	8.0	3.54	0.000399	5.0	132392.0	3.0	132392.0	3.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000101166	SLMO2	20	57608200.0	57617964.0	57617964.0	-0.07475303074096272	7.0	-2.04	0.041	6.0	121865.0	2.0	121865.0	2.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000124203	ZNF831	20	57766075.0	57834168.0	57766075.0	-0.3370823778455317	11.0	-0.93	0.35200000000000004	10.0	26246.0	1.0	26246.0	1.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000124205	EDN3	20	57875482.0	57901047.0	57875482.0	0.13271026943296052	2.0	4.18	2.9100000000000013e-05	3.0	135653.0	4.0	135653.0	4.0
Cardiovascular_Disease	UKB	rs73306876	ENSG00000087495	PHACTR3	20	58152564.0	58422766.0	58152564.0	-0.3328132315331897	10.0	1.13	0.26	9.0	412735.0	9.0	412735.0	9.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000101216	GMEB2	20	62218955.0	62258394.0	62258394.0	0.17819706985270384	3.0	1.86	0.0631	15.0	453065.0	25.0	453065.0	25.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000197457	STMN3	20	62271061.0	62284780.0	62284780.0	-0.12810401843973804	22.0	3.94	8.190000000000001e-05	7.0	426679.0	24.0	426679.0	24.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000258366	RTEL1	20	62289163.0	62328416.0	62289163.0	-0.11823251124384715	20.0	4.2	2.71e-05	6.0	422296.0	23.0	383043.0	23.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000243509	TNFRSF6B	20	62328021.0	62330037.0	62328021.0	-0.2092382277823268	23.0	5.64	1.73e-08	4.0	383438.0	22.0	381422.0	22.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000101246	ARFRP1	20	62329996.0	62339377.0	62339377.0	0.1329223954230388	5.0	4.4	1.07e-05	5.0	372082.0	20.0	372082.0	21.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000197114	ZGPAT	20	62338817.0	62367494.0	62338817.0	0.053577252933224406	10.0	1.09	0.276	19.0	372642.0	21.0	343965.0	20.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000203896	LIME1	20	62366815.0	62370456.0	62366815.0	-0.011463453197131051	13.0	1.24	0.214	18.0	344644.0	19.0	341003.0	19.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000125520	SLC2A4RG	20	62371214.0	62374858.0	62371214.0	0.00886243660729618	11.0	3.91	9.41e-05	8.0	340245.0	18.0	336601.0	18.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000130584	ZBTB46	20	62375019.0	62462597.0	62462597.0	0.23121779275595736	2.0	2.02	0.0435	12.0	248862.0	17.0	248862.0	17.0
Cardiovascular_Disease	UKB	rs8126001	ENSG00000183260	ABHD16B	20	62492566.0	62494341.0	62492566.0	-0.1267225256170684	21.0	1.39	0.163	16.0	218893.0	16.0	217118.0	15.0
